PacketID,Payload,SourceAgent,TargetRow,TargetCol,Mode,SendTime,ReceptionTime,Latency,DestinationAgent,Status
6e82f5_4_5_0,0x6e82f5,3,4,5,0,507565,507995,430,15,RECEIVED
63b602_0_2_1,0x63b602,4,0,2,1,507775,507875,100,1,RECEIVED
648fe8_5_2_0,0x648fe8,5,5,2,0,508055,508285,230,9,RECEIVED
2e12d3_4_5_0,0x2e12d3,6,4,5,0,508305,508855,550,15,RECEIVED
43517a_4_5_1,0x43517a,7,4,5,1,508435,508935,500,15,RECEIVED
180566_1_0_0,0x180566,8,1,0,0,508685,508735,50,4,RECEIVED
6f88ef_5_4_0,0x6f88ef,9,5,4,0,508925,509265,340,11,RECEIVED
267032_5_4_0,0x267032,10,5,4,0,509025,509485,460,11,RECEIVED
2a9712_4_0_0,0x2a9712,11,4,0,0,509205,509395,190,7,RECEIVED
2afeb3_2_5_0,0x2afeb3,12,2,5,0,509445,509725,280,13,RECEIVED
7d0604_1_0_0,0x7d0604,13,1,0,0,509575,509675,100,4,RECEIVED
7095a0_1_5_0,0x7095a0,14,1,5,0,509685,510035,350,12,RECEIVED
1efb40_1_5_1,0x1efb40,15,1,5,1,509785,510095,310,12,RECEIVED
2797d_5_3_1,0x2797d,0,5,3,1,509885,510255,370,10,RECEIVED
20cb0f_1_5_0,0x20cb0f,1,1,5,0,510145,510495,350,12,RECEIVED
66dc06_2_5_0,0x66dc06,2,2,5,0,510255,510535,280,13,RECEIVED
35d58_2_0_0,0x35d58,3,2,0,0,510365,510375,10,5,RECEIVED
6c59cd_5_3_1,0x6c59cd,4,5,3,1,510485,510855,370,10,RECEIVED
42f23f_5_1_0,0x42f23f,5,5,1,0,510695,510885,190,8,RECEIVED
5bbcf1_0_3_0,0x5bbcf1,6,0,3,0,510905,511165,260,2,RECEIVED
74b58b_0_4_0,0x74b58b,7,0,4,0,511105,511475,370,3,RECEIVED
6080cc_0_4_1,0x6080cc,8,0,4,1,511345,511595,250,3,RECEIVED
5b9df2_0_3_0,0x5b9df2,9,0,3,0,511485,511745,260,2,RECEIVED
469ca0_2_5_0,0x469ca0,10,2,5,0,511585,511865,280,13,RECEIVED
3aeaed_5_2_0,0x3aeaed,11,5,2,0,511835,512055,220,9,RECEIVED
792153_0_4_1,0x792153,12,0,4,1,512015,512325,310,3,RECEIVED
6d68ff_0_3_0,0x6d68ff,13,0,3,0,512115,512375,260,2,RECEIVED
43543a_4_5_0,0x43543a,14,4,5,0,512285,512745,460,15,RECEIVED
34699f_4_5_0,0x34699f,15,4,5,0,512505,512965,460,15,RECEIVED
49744a_0_1_0,0x49744a,0,0,1,0,512635,512735,100,0,RECEIVED
3fd2f0_5_3_1,0x3fd2f0,1,5,3,1,512765,513115,350,10,RECEIVED
52fb86_2_0_0,0x52fb86,2,2,0,0,513025,513035,10,5,RECEIVED
1239f3_3_0_0,0x1239f3,3,3,0,0,513265,513365,100,6,RECEIVED
56540f_5_1_1,0x56540f,4,5,1,1,513525,513715,190,8,RECEIVED
4f5af9_0_4_0,0x4f5af9,5,0,4,0,513735,514085,350,3,RECEIVED
76b75b_4_5_1,0x76b75b,6,4,5,1,513955,514395,440,15,RECEIVED
46a203_5_4_0,0x46a203,7,5,4,0,514205,514605,400,11,RECEIVED
4122c5_5_4_0,0x4122c5,8,5,4,0,514465,514925,460,11,RECEIVED
2531e_4_5_1,0x2531e,9,4,5,1,514675,515115,440,15,RECEIVED
459db_5_2_1,0x459db,10,5,2,1,514965,515245,280,9,RECEIVED
73366d_5_3_1,0x73366d,11,5,3,1,515065,515435,370,10,RECEIVED
4d2748_5_3_1,0x4d2748,12,5,3,1,515195,515565,370,10,RECEIVED
348f39_1_0_1,0x348f39,13,1,0,1,515455,515555,100,4,RECEIVED
20a5e1_2_5_0,0x20a5e1,14,2,5,0,515645,515925,280,13,RECEIVED
77f838_5_1_0,0x77f838,15,5,1,0,515805,515995,190,8,RECEIVED
540248_2_0_1,0x540248,0,2,0,1,515895,515905,10,5,RECEIVED
3c1997_5_3_0,0x3c1997,1,5,3,0,516115,516425,310,10,RECEIVED
25d3b8_5_3_0,0x25d3b8,2,5,3,0,516385,516755,370,10,RECEIVED
4fa4bb_0_2_0,0x4fa4bb,3,0,2,0,516645,516815,170,1,RECEIVED
5391bb_3_5_1,0x5391bb,4,3,5,1,516855,517165,310,14,RECEIVED
4e4c01_0_4_0,0x4e4c01,5,0,4,0,516985,517355,370,3,RECEIVED
1d80d1_4_5_1,0x1d80d1,6,4,5,1,517115,517555,440,15,RECEIVED
23fb65_0_1_0,0x23fb65,7,0,1,0,517325,517425,100,0,RECEIVED
49ec95_1_5_1,0x49ec95,8,1,5,1,517565,517755,190,12,RECEIVED
44701_1_0_0,0x44701,9,1,0,0,517775,517875,100,4,RECEIVED
29086f_0_1_0,0x29086f,10,0,1,0,517965,518105,140,0,RECEIVED
29f2b3_4_5_1,0x29f2b3,11,4,5,1,518235,518605,370,15,RECEIVED
2bb779_5_3_0,0x2bb779,12,5,3,0,518395,518615,220,10,RECEIVED
40da49_4_5_1,0x40da49,13,4,5,1,518605,518955,350,15,RECEIVED
3358c7_3_5_0,0x3358c7,14,3,5,0,518785,519065,280,14,RECEIVED
3f4b5a_3_0_0,0x3f4b5a,15,3,0,0,518995,519005,10,6,RECEIVED
45ef1f_1_0_0,0x45ef1f,0,1,0,0,519135,519325,190,4,RECEIVED
3e02f2_3_5_0,0x3e02f2,1,3,5,0,519245,519525,280,14,RECEIVED
7b881c_4_0_1,0x7b881c,2,4,0,1,519385,519485,100,7,RECEIVED
5fe802_0_3_0,0x5fe802,3,0,3,0,519625,519955,330,2,RECEIVED
e780a_5_3_0,0xe780a,4,5,3,0,519725,519945,220,10,RECEIVED
780aed_0_1_1,0x780aed,5,0,1,1,519985,520175,190,0,RECEIVED
34d7f6_0_4_0,0x34d7f6,6,0,4,0,520105,520525,420,3,RECEIVED
361a9e_1_0_0,0x361a9e,7,1,0,0,520215,520405,190,4,RECEIVED
1bc670_1_0_1,0x1bc670,8,1,0,1,520345,520535,190,4,RECEIVED
97eba_3_0_1,0x97eba,9,3,0,1,520595,520605,10,6,RECEIVED
288410_3_0_1,0x288410,10,3,0,1,520685,520695,10,6,RECEIVED
7d2112_1_5_1,0x7d2112,11,1,5,1,520955,521295,340,12,RECEIVED
2f8117_2_5_0,0x2f8117,12,2,5,0,521195,521565,370,13,RECEIVED
52a337_1_0_1,0x52a337,13,1,0,1,521445,521635,190,4,RECEIVED
6d368d_5_4_0,0x6d368d,14,5,4,0,521605,521915,310,11,RECEIVED
dc72_5_1_0,0xdc72,15,5,1,0,521855,521955,100,8,RECEIVED
4d8d13_5_2_1,0x4d8d13,0,5,2,1,521995,522185,190,9,RECEIVED
1a8420_5_4_0,0x1a8420,1,5,4,0,522245,522615,370,11,RECEIVED
aefe3_0_3_1,0xaefe3,2,0,3,1,522425,522795,370,2,RECEIVED
690a15_2_0_0,0x690a15,3,2,0,0,522615,522715,100,5,RECEIVED
1f2530_5_2_0,0x1f2530,4,5,2,0,522705,522835,130,9,RECEIVED
b2db_3_0_1,0xb2db,5,3,0,1,522895,522905,10,6,RECEIVED
5e6023_0_4_0,0x5e6023,6,0,4,0,523085,523525,440,3,RECEIVED
782a0d_2_0_0,0x782a0d,7,2,0,0,523305,523405,100,5,RECEIVED
434ca2_5_4_1,0x434ca2,8,5,4,1,523555,523775,220,11,RECEIVED
4c2519_4_5_1,0x4c2519,9,4,5,1,523835,524115,280,15,RECEIVED
60690f_1_0_1,0x60690f,10,1,0,1,524085,524315,230,4,RECEIVED
473026_0_4_1,0x473026,11,0,4,1,524235,524725,490,3,RECEIVED
70d182_5_3_0,0x70d182,12,5,3,0,524475,524665,190,10,RECEIVED
1f9286_5_2_0,0x1f9286,13,5,2,0,524765,524865,100,9,RECEIVED
6ed576_0_4_0,0x6ed576,14,0,4,0,525005,525515,510,3,RECEIVED
62a3bd_0_1_0,0x62a3bd,15,0,1,0,525155,525435,280,0,RECEIVED
67dbb7_4_0_0,0x67dbb7,0,4,0,0,525265,525275,10,7,RECEIVED
3ded4b_1_5_0,0x3ded4b,1,1,5,0,525375,525925,550,12,RECEIVED
79642f_0_2_1,0x79642f,2,0,2,1,525565,525935,370,1,RECEIVED
7bdb89_1_5_0,0x7bdb89,3,1,5,0,525665,526215,550,12,RECEIVED
1a8e02_2_0_0,0x1a8e02,4,2,0,0,525895,526085,190,5,RECEIVED
da258_3_0_0,0xda258,5,3,0,0,526045,526145,100,6,RECEIVED
676af2_1_5_0,0x676af2,6,1,5,0,526225,526775,550,12,RECEIVED
4def38_3_0_1,0x4def38,7,3,0,1,526515,526615,100,6,RECEIVED
262a9f_5_2_1,0x262a9f,8,5,2,1,526665,526765,100,9,RECEIVED
727308_3_0_1,0x727308,9,3,0,1,526895,526995,100,6,RECEIVED
6771e8_4_0_1,0x6771e8,10,4,0,1,527115,527125,10,7,RECEIVED
1cc14f_0_3_1,0x1cc14f,11,0,3,1,527395,527855,460,2,RECEIVED
7fb1f4_4_0_1,0x7fb1f4,12,4,0,1,527635,527645,10,7,RECEIVED
210463_3_0_1,0x210463,13,3,0,1,527835,527935,100,6,RECEIVED
7e8f26_1_5_1,0x7e8f26,14,1,5,1,527945,528435,490,12,RECEIVED
4a4951_4_5_0,0x4a4951,15,4,5,0,528065,528345,280,15,RECEIVED
7d20e8_0_1_0,0x7d20e8,0,0,1,0,528195,528475,280,0,RECEIVED
28dc7f_2_5_1,0x28dc7f,1,2,5,1,528465,528805,340,13,RECEIVED
18a6f7_5_2_0,0x18a6f7,2,5,2,0,528635,528735,100,9,RECEIVED
243234_2_5_0,0x243234,3,2,5,0,528905,529345,440,13,RECEIVED
190f30_5_2_0,0x190f30,4,5,2,0,529025,529125,100,9,RECEIVED
51a7e4_5_1_0,0x51a7e4,5,5,1,0,529305,529315,10,8,RECEIVED
f4d08_2_0_1,0xf4d08,6,2,0,1,529505,529695,190,5,RECEIVED
713374_1_0_0,0x713374,7,1,0,0,529645,529925,280,4,RECEIVED
5adba7_4_0_1,0x5adba7,8,4,0,1,529835,529845,10,7,RECEIVED
75b245_1_5_0,0x75b245,9,1,5,0,529985,530515,530,12,RECEIVED
88b74_2_5_1,0x88b74,10,2,5,1,530235,530635,400,13,RECEIVED
1cbe0e_5_1_0,0x1cbe0e,11,5,1,0,530415,530425,10,8,RECEIVED
46aade_5_3_1,0x46aade,12,5,3,1,530645,530835,190,10,RECEIVED
306a1e_5_4_1,0x306a1e,13,5,4,1,530925,531205,280,11,RECEIVED
23abdf_2_0_1,0x23abdf,14,2,0,1,531145,531335,190,5,RECEIVED
217fe5_0_3_0,0x217fe5,15,0,3,0,531245,531645,400,2,RECEIVED
28827e_3_0_1,0x28827e,0,3,0,1,531485,531585,100,6,RECEIVED
7df76e_1_0_0,0x7df76e,1,1,0,0,531715,531995,280,4,RECEIVED
4f2664_5_3_0,0x4f2664,2,5,3,0,531915,532105,190,10,RECEIVED
6814d7_4_5_0,0x6814d7,3,4,5,0,532125,532405,280,15,RECEIVED
281db7_3_0_1,0x281db7,4,3,0,1,532325,532425,100,6,RECEIVED
2b55c0_5_3_0,0x2b55c0,5,5,3,0,532565,532755,190,10,RECEIVED
7f5edf_0_4_0,0x7f5edf,6,0,4,0,532715,533245,530,3,RECEIVED
4185e1_2_5_0,0x4185e1,7,2,5,0,532895,533355,460,13,RECEIVED
376542_4_0_1,0x376542,8,4,0,1,533065,533075,10,7,RECEIVED
27ea3_4_5_0,0x27ea3,9,4,5,0,533175,533455,280,15,RECEIVED
51822b_1_5_0,0x51822b,10,1,5,0,533305,533855,550,12,RECEIVED
210159_2_5_1,0x210159,11,2,5,1,533455,533805,350,13,RECEIVED
3fbaef_2_0_1,0x3fbaef,12,2,0,1,533705,533895,190,5,RECEIVED
363d8a_0_1_1,0x363d8a,13,0,1,1,533945,534225,280,0,RECEIVED
bb421_1_5_0,0xbb421,14,1,5,0,534045,534575,530,12,RECEIVED
8a28a_5_1_0,0x8a28a,15,5,1,0,534245,534295,50,8,RECEIVED
60ba2_5_2_1,0x60ba2,0,5,2,1,534345,534355,10,9,RECEIVED
aab24_2_0_1,0xaab24,1,2,0,1,534585,534805,220,5,RECEIVED
1fa051_0_2_0,0x1fa051,2,0,2,0,534705,534965,260,1,RECEIVED
ca3d5_2_5_0,0xca3d5,3,2,5,0,534855,535225,370,13,RECEIVED
6eb7f7_3_5_1,0x6eb7f7,4,3,5,1,535045,535205,160,14,RECEIVED
648e2e_5_3_0,0x648e2e,5,5,3,0,535315,535415,100,10,RECEIVED
6edff2_1_0_1,0x6edff2,6,1,0,1,535565,535915,350,4,RECEIVED
267ace_5_3_1,0x267ace,7,5,3,1,535795,535895,100,10,RECEIVED
d8d46_0_3_0,0xd8d46,8,0,3,0,535985,536315,330,2,RECEIVED
4a8369_2_5_0,0x4a8369,9,2,5,0,536235,536585,350,13,RECEIVED
681ce1_4_5_1,0x681ce1,10,4,5,1,536525,536715,190,15,RECEIVED
5e9004_5_2_1,0x5e9004,11,5,2,1,536785,536795,10,9,RECEIVED
617156_0_4_0,0x617156,12,0,4,0,536965,537425,460,3,RECEIVED
187aa3_5_4_0,0x187aa3,13,5,4,0,537125,537315,190,11,RECEIVED
3d7119_0_1_0,0x3d7119,14,0,1,0,537355,537605,250,0,RECEIVED
1c5496_0_2_0,0x1c5496,15,0,2,0,537485,537765,280,1,RECEIVED
4a1200_0_2_0,0x4a1200,0,0,2,0,537775,538055,280,1,RECEIVED
61fd80_0_2_1,0x61fd80,1,0,2,1,537885,538165,280,1,RECEIVED
26b1ad_1_0_0,0x26b1ad,2,1,0,0,538025,538395,370,4,RECEIVED
3b9147_2_0_0,0x3b9147,3,2,0,0,538225,538505,280,5,RECEIVED
130ff3_0_4_1,0x130ff3,4,0,4,1,538505,538845,340,3,RECEIVED
4c701e_3_5_0,0x4c701e,5,3,5,0,538635,538915,280,14,RECEIVED
9b0f_3_0_1,0x9b0f,6,3,0,1,538825,538995,170,6,RECEIVED
695e64_4_5_0,0x695e64,7,4,5,0,539015,539205,190,15,RECEIVED
5266fc_0_1_1,0x5266fc,8,0,1,1,539205,539555,350,0,RECEIVED
43e787_0_1_1,0x43e787,9,0,1,1,539445,539815,370,0,RECEIVED
68cf5a_5_3_1,0x68cf5a,10,5,3,1,539705,539805,100,10,RECEIVED
2e1ff6_0_2_1,0x2e1ff6,11,0,2,1,539805,540085,280,1,RECEIVED
2c3900_4_0_1,0x2c3900,12,4,0,1,540055,540155,100,7,RECEIVED
77468c_3_5_1,0x77468c,13,3,5,1,540155,540315,160,14,RECEIVED
4111ef_0_1_1,0x4111ef,14,0,1,1,540365,540735,370,0,RECEIVED
334604_1_5_0,0x334604,15,1,5,0,540515,540935,420,12,RECEIVED
48bfdf_5_3_0,0x48bfdf,0,5,3,0,540785,540885,100,10,RECEIVED
4ad890_5_3_0,0x4ad890,1,5,3,0,541025,541125,100,10,RECEIVED
285a5b_4_5_1,0x285a5b,2,4,5,1,541235,541425,190,15,RECEIVED
34cca3_0_3_1,0x34cca3,3,0,3,1,541325,541695,370,2,RECEIVED
7a199_3_5_1,0x7a199,4,3,5,1,541435,541655,220,14,RECEIVED
1cdc1f_4_5_1,0x1cdc1f,5,4,5,1,541675,541865,190,15,RECEIVED
33f068_5_2_0,0x33f068,6,5,2,0,541805,541815,10,9,RECEIVED
4adfc9_4_5_0,0x4adfc9,7,4,5,0,542005,542195,190,15,RECEIVED
e2ad6_0_1_1,0xe2ad6,8,0,1,1,542295,542665,370,0,RECEIVED
2b82be_5_3_0,0x2b82be,9,5,3,0,542425,542525,100,10,RECEIVED
7a373e_2_0_1,0x7a373e,10,2,0,1,542665,542925,260,5,RECEIVED
6f7120_3_0_0,0x6f7120,11,3,0,0,542845,542975,130,6,RECEIVED
166dd8_2_5_1,0x166dd8,12,2,5,1,542935,543185,250,13,RECEIVED
60b6e0_5_2_1,0x60b6e0,13,5,2,1,543035,543045,10,9,RECEIVED
51806a_4_5_1,0x51806a,14,4,5,1,543185,543375,190,15,RECEIVED
348eb4_1_5_0,0x348eb4,15,1,5,0,543475,543895,420,12,RECEIVED
70bd98_5_2_0,0x70bd98,0,5,2,0,543765,543775,10,9,RECEIVED
2a6ca2_1_5_0,0x2a6ca2,1,1,5,0,544055,544515,460,12,RECEIVED
38bb6b_2_5_1,0x38bb6b,2,2,5,1,544305,544615,310,13,RECEIVED
423e0e_1_5_0,0x423e0e,3,1,5,0,544505,544945,440,12,RECEIVED
646101_5_3_1,0x646101,4,5,3,1,544715,544815,100,10,RECEIVED
1c565c_4_0_1,0x1c565c,5,4,0,1,544885,544985,100,7,RECEIVED
555ec2_0_2_0,0x555ec2,6,0,2,0,544975,545255,280,1,RECEIVED
68b962_0_2_1,0x68b962,7,0,2,1,545155,545435,280,1,RECEIVED
35f14c_0_2_0,0x35f14c,8,0,2,0,545335,545615,280,1,RECEIVED
66f0b4_0_2_1,0x66f0b4,9,0,2,1,545485,545765,280,1,RECEIVED
2f334e_1_5_1,0x2f334e,10,1,5,1,545765,546185,420,12,RECEIVED
7af09a_0_3_1,0x7af09a,11,0,3,1,545935,546115,180,2,RECEIVED
444b4e_1_0_1,0x444b4e,12,1,0,1,546085,546505,420,4,RECEIVED
2aae2_5_3_1,0x2aae2,13,5,3,1,546175,546185,10,10,RECEIVED
47b214_5_2_0,0x47b214,14,5,2,0,546365,546415,50,9,RECEIVED
205a85_0_4_0,0x205a85,15,0,4,0,546465,546815,350,3,RECEIVED
273b6c_5_4_0,0x273b6c,0,5,4,0,546695,546795,100,11,RECEIVED
5bc8cf_5_1_0,0x5bc8cf,1,5,1,0,546935,547125,190,8,RECEIVED
6baf6b_5_1_0,0x6baf6b,2,5,1,0,547175,547365,190,8,RECEIVED
569b98_2_0_0,0x569b98,3,2,0,0,547295,547605,310,5,RECEIVED
2b0a9f_5_3_1,0x2b0a9f,4,5,3,1,547405,547415,10,10,RECEIVED
3c5b4a_4_0_1,0x3c5b4a,5,4,0,1,547625,547815,190,7,RECEIVED
3ecd57_0_2_1,0x3ecd57,6,0,2,1,547905,548275,370,1,RECEIVED
2df7fe_4_0_0,0x2df7fe,7,4,0,0,548185,548375,190,7,RECEIVED
457fb6_0_3_1,0x457fb6,8,0,3,1,548355,548635,280,2,RECEIVED
90c36_5_4_0,0x90c36,9,5,4,0,548525,548625,100,11,RECEIVED
64562f_2_0_0,0x64562f,10,2,0,0,548675,549045,370,5,RECEIVED
1811b3_5_2_1,0x1811b3,11,5,2,1,548955,549055,100,9,RECEIVED
37e314_2_5_0,0x37e314,12,2,5,0,549095,549375,280,13,RECEIVED
4b949f_3_5_0,0x4b949f,13,3,5,0,549275,549465,190,14,RECEIVED
3acb09_0_1_0,0x3acb09,14,0,1,0,549485,549885,400,0,RECEIVED
677aa4_4_0_0,0x677aa4,15,4,0,0,549745,549935,190,7,RECEIVED
26f27a_0_4_0,0x26f27a,0,0,4,0,549925,550295,370,3,RECEIVED
64852a_3_5_0,0x64852a,1,3,5,0,550195,550385,190,14,RECEIVED
7e2e42_3_0_0,0x7e2e42,2,3,0,0,550365,550645,280,6,RECEIVED
63c5ab_1_5_1,0x63c5ab,3,1,5,1,550545,550855,310,12,RECEIVED
51078f_3_5_0,0x51078f,4,3,5,0,550665,550855,190,14,RECEIVED
6e368a_4_5_0,0x6e368a,5,4,5,0,550825,550925,100,15,RECEIVED
5af282_0_1_0,0x5af282,6,0,1,0,551105,551565,460,0,RECEIVED
19cbc4_3_5_1,0x19cbc4,7,3,5,1,551325,551455,130,14,RECEIVED
1f9169_1_0_0,0x1f9169,8,1,0,0,551435,551895,460,4,RECEIVED
75d543_5_1_1,0x75d543,9,5,1,1,551575,551805,230,8,RECEIVED
61ce90_0_4_1,0x61ce90,10,0,4,1,551715,551955,240,3,RECEIVED
e94bf_0_2_0,0xe94bf,11,0,2,0,551995,552395,400,1,RECEIVED
56f45e_2_0_1,0x56f45e,12,2,0,1,552175,552575,400,5,RECEIVED
4fb964_4_5_0,0x4fb964,13,4,5,0,552365,552375,10,15,RECEIVED
711e0f_5_1_1,0x711e0f,14,5,1,1,552555,552835,280,8,RECEIVED
45bfd7_0_1_1,0x45bfd7,15,0,1,1,552665,553235,570,0,RECEIVED
52dc13_0_2_0,0x52dc13,0,0,2,0,552755,553085,330,1,RECEIVED
a41e1_5_3_1,0xa41e1,1,5,3,1,552975,553075,100,10,RECEIVED
5dc2fa_1_0_1,0x5dc2fa,2,1,0,1,553205,553755,550,4,RECEIVED
50e963_5_2_1,0x50e963,3,5,2,1,553455,553645,190,9,RECEIVED
5885b1_1_5_1,0x5885b1,4,1,5,1,553715,553995,280,12,RECEIVED
6cc12f_1_5_1,0x6cc12f,5,1,5,1,553855,554135,280,12,RECEIVED
5a936d_4_5_1,0x5a936d,6,4,5,1,553945,553955,10,15,RECEIVED
4100f4_1_5_1,0x4100f4,7,1,5,1,554205,554485,280,12,RECEIVED
47b15a_3_5_1,0x47b15a,8,3,5,1,554395,554495,100,14,RECEIVED
3ff3e5_0_4_0,0x3ff3e5,9,0,4,0,554595,554875,280,3,RECEIVED
99fe2_0_3_1,0x99fe2,10,0,3,1,554835,555205,370,2,RECEIVED
f5bc6_5_1_0,0xf5bc6,11,5,1,0,554985,555265,280,8,RECEIVED
47401c_4_5_1,0x47401c,12,4,5,1,555265,555275,10,15,RECEIVED
7069c2_5_1_1,0x7069c2,13,5,1,1,555555,555835,280,8,RECEIVED
533a1b_4_0_0,0x533a1b,14,4,0,0,555705,555985,280,7,RECEIVED
320dda_0_1_0,0x320dda,15,0,1,0,555975,556405,430,0,RECEIVED
f3067_3_0_0,0xf3067,0,3,0,0,556255,556625,370,6,RECEIVED
195163_2_0_1,0x195163,1,2,0,1,556345,556765,420,5,RECEIVED
34aebf_1_0_0,0x34aebf,2,1,0,0,556635,557125,490,4,RECEIVED
7957f4_5_4_1,0x7957f4,3,5,4,1,556815,556825,10,11,RECEIVED
7ec5a2_1_5_0,0x7ec5a2,4,1,5,0,556965,557245,280,12,RECEIVED
28444d_4_0_1,0x28444d,5,4,0,1,557235,557515,280,7,RECEIVED
6e8cb2_2_0_1,0x6e8cb2,6,2,0,1,557415,557855,440,5,RECEIVED
335ac6_5_3_0,0x335ac6,7,5,3,0,557665,557955,290,10,RECEIVED
41a53a_2_5_0,0x41a53a,8,2,5,0,557865,557925,60,13,RECEIVED
4e4863_4_0_1,0x4e4863,9,4,0,1,558155,558535,380,7,RECEIVED
7ee12a_1_0_1,0x7ee12a,10,1,0,1,558395,558655,260,4,RECEIVED
71c976_3_5_0,0x71c976,11,3,5,0,558655,558845,190,14,RECEIVED
221e37_2_5_0,0x221e37,12,2,5,0,558765,558865,100,13,RECEIVED
4fb9cd_3_0_0,0x4fb9cd,13,3,0,0,558955,559355,400,6,RECEIVED
31ef4_5_3_0,0x31ef4,14,5,3,0,559235,559585,350,10,RECEIVED
5d2de3_5_3_1,0x5d2de3,15,5,3,1,559405,559715,310,10,RECEIVED
5e2fdb_3_0_0,0x5e2fdb,0,3,0,0,559535,559995,460,6,RECEIVED
91ea1_5_2_0,0x91ea1,1,5,2,0,559755,560135,380,9,RECEIVED
1e9ad2_1_5_1,0x1e9ad2,2,1,5,1,559905,559915,10,12,RECEIVED
399f7d_0_1_0,0x399f7d,3,0,1,0,560055,560335,280,0,RECEIVED
476d65_1_0_1,0x476d65,4,1,0,1,560215,560495,280,4,RECEIVED
7f7703_0_4_1,0x7f7703,5,0,4,1,560435,560445,10,3,RECEIVED
5c7285_5_2_0,0x5c7285,6,5,2,0,560685,561145,460,9,RECEIVED
23f62f_3_5_1,0x23f62f,7,3,5,1,560805,0,0,-1,LOST
191f08_2_5_0,0x191f08,8,2,5,0,560895,560905,10,13,RECEIVED
467b23_3_5_0,0x467b23,9,3,5,0,561115,561305,190,14,RECEIVED
494ca4_0_4_0,0x494ca4,10,0,4,0,561245,561255,10,3,RECEIVED
45f9c7_0_3_1,0x45f9c7,11,0,3,1,561355,561455,100,2,RECEIVED
4086cf_5_3_0,0x4086cf,12,5,3,0,561565,561915,350,10,RECEIVED
4b0fb6_5_3_1,0x4b0fb6,13,5,3,1,561665,561975,310,10,RECEIVED
7c1093_0_4_1,0x7c1093,14,0,4,1,561795,561805,10,3,RECEIVED
27f122_3_0_1,0x27f122,15,3,0,1,561915,562195,280,6,RECEIVED
21d504_1_5_1,0x21d504,0,1,5,1,562165,562175,10,12,RECEIVED
3bd224_5_4_0,0x3bd224,1,5,4,0,562265,562545,280,11,RECEIVED
75ee7a_0_2_1,0x75ee7a,2,0,2,1,562495,562685,190,1,RECEIVED
5832d_3_0_1,0x5832d,3,3,0,1,562645,563105,460,6,RECEIVED
520fbf_5_1_0,0x520fbf,4,5,1,0,562825,563335,510,8,RECEIVED
4ef91f_0_3_0,0x4ef91f,5,0,3,0,563065,563165,100,2,RECEIVED
79d53f_5_2_0,0x79d53f,6,5,2,0,563355,563795,440,9,RECEIVED
b76b_2_5_1,0xb76b,7,2,5,1,563575,563675,100,13,RECEIVED
22f73e_0_1_0,0x22f73e,8,0,1,0,563835,564115,280,0,RECEIVED
3b46a5_1_5_1,0x3b46a5,9,1,5,1,563965,563975,10,12,RECEIVED
39b859_5_2_0,0x39b859,10,5,2,0,564075,564535,460,9,RECEIVED
18a35d_3_0_0,0x18a35d,11,3,0,0,564295,564755,460,6,RECEIVED
5b865b_0_1_1,0x5b865b,12,0,1,1,564385,564675,290,0,RECEIVED
5fb4a4_0_3_1,0x5fb4a4,13,0,3,1,564605,564705,100,2,RECEIVED
5a5d82_3_5_1,0x5a5d82,14,3,5,1,564785,564975,190,14,RECEIVED
16cae8_3_0_0,0x16cae8,15,3,0,0,565015,565475,460,6,RECEIVED
36d2d0_4_0_1,0x36d2d0,0,4,0,1,565235,565665,430,7,RECEIVED
1de27e_0_3_0,0x1de27e,1,0,3,0,565455,565555,100,2,RECEIVED
1e198a_4_0_0,0x1e198a,2,4,0,0,565605,566135,530,7,RECEIVED
7b545e_5_2_1,0x7b545e,3,5,2,1,565785,566245,460,9,RECEIVED
579f13_5_2_1,0x579f13,4,5,2,1,565915,566375,460,9,RECEIVED
2a9779_5_4_0,0x2a9779,5,5,4,0,566105,566385,280,11,RECEIVED
4f648b_2_5_0,0x4f648b,6,2,5,0,566285,566385,100,13,RECEIVED
2606e9_0_4_0,0x2606e9,7,0,4,0,566495,566505,10,3,RECEIVED
342fbd_2_0_1,0x342fbd,8,2,0,1,566715,567145,430,5,RECEIVED
416ca7_1_0_0,0x416ca7,9,1,0,0,566805,566935,130,4,RECEIVED
5c53a4_4_0_1,0x5c53a4,10,4,0,1,567065,567465,400,7,RECEIVED
371d23_5_4_0,0x371d23,11,5,4,0,567325,567515,190,11,RECEIVED
1da7b9_3_0_0,0x1da7b9,12,3,0,0,567585,567955,370,6,RECEIVED
d90e1_5_2_1,0xd90e1,13,5,2,1,567835,568205,370,9,RECEIVED
58ee26_0_3_1,0x58ee26,14,0,3,1,567945,568125,180,2,RECEIVED
466a49_0_1_0,0x466a49,15,0,1,0,568195,568565,370,0,RECEIVED
234b46_0_4_1,0x234b46,0,0,4,1,568375,568475,100,3,RECEIVED
654ecd_5_4_0,0x654ecd,1,5,4,0,568655,568845,190,11,RECEIVED
347578_5_1_0,0x347578,2,5,1,0,568745,569185,440,8,RECEIVED
249a4f_5_1_0,0x249a4f,3,5,1,0,568985,569445,460,8,RECEIVED
1ac817_1_5_1,0x1ac817,4,1,5,1,569135,569235,100,12,RECEIVED
5f96e5_0_2_1,0x5f96e5,5,0,2,1,569315,569595,280,1,RECEIVED
2f7ce5_5_1_0,0x2f7ce5,6,5,1,0,569465,569925,460,8,RECEIVED
